Dropout,Early Stopping,Regularization value,Model Acc,Model Loss,Validation Accuracy,Validation Loss
0.5,4,0.01,0.5,0.6931531429290771,0.5,0.6931476593017578
0.5,4,0.001,0.8966666460037231,0.3530621826648712,0.8019999861717224,0.5526428818702698
0.5,4,0.0001,0.9403333067893982,0.22557809948921204,0.8220000267028809,0.565751850605011
0.5,4,1e-05,0.9483333230018616,0.15903189778327942,0.8050000071525574,0.5470627546310425
0.5,4,1e-06,0.4819999933242798,0.6931617259979248,0.5,0.6931478381156921
0.5,8,False,0.9606666564941406,0.12196172773838043,0.8140000104904175,0.6088265776634216
0.5,8,1,0.4873333275318146,0.693194568157196,0.5,0.693160355091095
0.5,8,0.5,0.4933333396911621,0.6931575536727905,0.5,0.6931525468826294
0.5,8,0.1,0.5,0.6931565999984741,0.5,0.6931483149528503
0.5,8,0.01,0.7883333563804626,0.5942981839179993,0.7680000066757202,0.635391116142273
0.5,8,0.001,0.5,0.6931565999984741,0.5,0.6931476593017578
0.5,8,0.0001,0.9490000009536743,0.20061667263507843,0.8080000281333923,0.610371470451355
0.5,8,1e-05,0.49799999594688416,0.6931524872779846,0.5,0.6931487321853638
0.5,8,1e-06,0.9506666660308838,0.1211695522069931,0.8180000185966492,0.6100720167160034
0.5,16,False,0.9456666707992554,0.1630605012178421,0.8080000281333923,0.5646149516105652
0.5,16,1,0.5,0.6931650638580322,0.5,0.693156361579895
0.5,16,0.5,0.49799999594688416,0.6931609511375427,0.5,0.693153977394104
0.5,16,0.1,0.48533332347869873,0.693178653717041,0.5,0.693148672580719
0.5,16,0.01,0.8033333420753479,0.5780441761016846,0.7950000166893005,0.6004495024681091
0.5,16,0.001,0.8893333077430725,0.36581680178642273,0.8019999861717224,0.5355581045150757
0.5,16,0.0001,0.5,0.6931560039520264,0.5,0.6931484937667847
0.5,16,1e-05,0.9449999928474426,0.15332584083080292,0.8100000023841858,0.561481237411499
0.5,16,1e-06,0.4873333275318146,0.693166196346283,0.5,0.6931501030921936
0.5,32,False,0.5,0.6931551098823547,0.5,0.6931475400924683
0.5,32,1,0.5,0.6931686401367188,0.5,0.6931582689285278
0.5,32,0.5,0.5,0.6931593418121338,0.5,0.6931520104408264
0.5,32,0.1,0.49399998784065247,0.6931511759757996,0.5,0.6931479573249817
0.5,32,0.01,0.5,0.6931577324867249,0.5,0.6931473612785339
0.5,32,0.001,0.8999999761581421,0.35866573452949524,0.8220000267028809,0.5277912020683289
0.5,32,0.0001,0.4866666793823242,0.693156898021698,0.5,0.6931472420692444
0.5,32,1e-05,0.9666666388511658,0.12915346026420593,0.8339999914169312,0.5546855926513672
0.5,32,1e-06,0.48533332347869873,0.6931595802307129,0.5,0.6931514739990234
0.5,64,False,0.4873333275318146,0.6931610703468323,0.5,0.6931472420692444
0.5,64,1,0.5,0.6931650638580322,0.5,0.6931582689285278
0.5,64,0.5,0.5,0.693161129951477,0.5,0.6931539177894592
0.5,64,0.1,0.5,0.6931541562080383,0.5,0.6931485533714294
0.5,64,0.01,0.5,0.6931518316268921,0.5,0.6931483149528503
0.5,64,0.001,0.8096666932106018,0.5026776790618896,0.7990000247955322,0.5232037305831909
0.5,64,0.0001,0.9259999990463257,0.2527254521846771,0.8289999961853027,0.5397869348526001
0.5,64,1e-05,0.9440000057220459,0.18010054528713226,0.7979999780654907,0.654710054397583
0.5,64,1e-06,0.9660000205039978,0.11181719601154327,0.796999990940094,0.6623361110687256
0.6,False,False,0.9553333520889282,0.112686388194561,0.8309999704360962,0.5713923573493958
0.6,False,1,0.5,0.6931695938110352,0.5,0.6931616067886353
0.6,False,0.5,0.4846666753292084,0.6931651830673218,0.5,0.693156361579895
0.6,False,0.1,0.49266666173934937,0.6931537389755249,0.5,0.6931486129760742
0.6,False,0.01,0.8080000281333923,0.575891375541687,0.7950000166893005,0.598591148853302
0.6,False,0.001,0.8696666955947876,0.3936046063899994,0.8040000200271606,0.5415540933609009
0.6,False,0.0001,0.9323333501815796,0.25065410137176514,0.8240000009536743,0.5043126344680786
0.6,False,1e-05,0.9446666836738586,0.16520409286022186,0.8320000171661377,0.4842858910560608
0.6,False,1e-06,0.9566666483879089,0.13930752873420715,0.8190000057220459,0.5719255208969116
0.6,2,False,0.9010000228881836,0.22798675298690796,0.8180000185966492,0.456780344247818
0.6,2,1,0.5,0.6931700706481934,0.5,0.6931591033935547
0.6,2,0.5,0.4873333275318146,0.6931684017181396,0.5,0.693153977394104
0.6,2,0.1,0.5,0.6931511163711548,0.5,0.6931480765342712
0.6,2,0.01,0.49000000953674316,0.6932104229927063,0.5,0.6931513547897339
0.6,2,0.001,0.8166666626930237,0.48920026421546936,0.7950000166893005,0.5211378931999207
0.6,2,0.0001,0.9256666898727417,0.24998344480991364,0.8270000219345093,0.5015305876731873
0.6,2,1e-05,0.9300000071525574,0.21492935717105865,0.8199999928474426,0.5008260607719421
0.6,2,1e-06,0.9423333406448364,0.17190636694431305,0.8259999752044678,0.5025264620780945
0.6,4,False,0.9263333082199097,0.20238710939884186,0.8019999861717224,0.5303703546524048
0.6,4,1,0.47999998927116394,0.6931725144386292,0.5,0.6931594014167786
0.6,4,0.5,0.5,0.6931642889976501,0.5,0.6931549906730652
0.6,4,0.1,0.5,0.6931793093681335,0.5,0.6931486129760742
0.6,4,0.01,0.47600001096725464,0.6931684613227844,0.5,0.6931478381156921
0.6,4,0.001,0.8603333234786987,0.4198225438594818,0.8190000057220459,0.5198237895965576
0.6,4,0.0001,0.8993333578109741,0.30499976873397827,0.8259999752044678,0.49195727705955505
0.6,4,1e-05,0.9436666369438171,0.15980082750320435,0.8159999847412109,0.5382640957832336
0.6,4,1e-06,0.9323333501815796,0.18953588604927063,0.8209999799728394,0.489047110080719
0.6,8,False,0.9233333468437195,0.20769217610359192,0.8209999799728394,0.5017443895339966
0.6,8,1,0.5,0.6931822896003723,0.5,0.6931577920913696
0.6,8,0.5,0.47999998927116394,0.6931686997413635,0.5,0.6931520104408264
0.6,8,0.1,0.49399998784065247,0.6931578516960144,0.5,0.6931478381156921
0.6,8,0.01,0.5,0.6931552886962891,0.5,0.6931484937667847
0.6,8,0.001,0.8193333148956299,0.4842906892299652,0.7889999747276306,0.5266755819320679
0.6,8,0.0001,0.8766666650772095,0.358540415763855,0.8159999847412109,0.494770884513855
0.6,8,1e-05,0.9073333144187927,0.2215825617313385,0.8220000267028809,0.48349374532699585
0.6,8,1e-06,0.8960000276565552,0.24731160700321198,0.8080000281333923,0.4687240421772003
0.6,16,False,0.9409999847412109,0.17516350746154785,0.8259999752044678,0.49466460943222046
0.6,16,1,0.5,0.6931654214859009,0.5,0.6931590437889099
0.6,16,0.5,0.49000000953674316,0.6931546330451965,0.5,0.6931515336036682
0.6,16,0.1,0.4833333194255829,0.6931629180908203,0.5,0.693148136138916
0.6,16,0.01,0.7699999809265137,0.6146307587623596,0.7720000147819519,0.6168091297149658
0.6,16,0.001,0.8629999756813049,0.4093671143054962,0.8059999942779541,0.533795952796936
0.6,16,0.0001,0.9013333320617676,0.3026856482028961,0.8240000009536743,0.5097826719284058
0.6,16,1e-05,0.9153333306312561,0.23338094353675842,0.8159999847412109,0.49730077385902405
0.6,16,1e-06,0.9356666803359985,0.19393959641456604,0.8270000219345093,0.47345277667045593
0.6,32,False,0.9039999842643738,0.2630905210971832,0.8240000009536743,0.43486881256103516
0.6,32,1,0.5,0.6931664347648621,0.5,0.6931590437889099
0.6,32,0.5,0.5,0.6931602358818054,0.5,0.6931538581848145
0.6,32,0.1,0.5,0.6931513547897339,0.5,0.693148672580719
0.6,32,0.01,0.5,0.6932367086410522,0.5,0.6931589245796204
0.6,32,0.001,0.8706666827201843,0.40112441778182983,0.8159999847412109,0.5398411154747009
0.6,32,0.0001,0.8926666378974915,0.3078184127807617,0.8270000219345093,0.4874895513057709
0.6,32,1e-05,0.9390000104904175,0.20190216600894928,0.8259999752044678,0.5028008222579956
0.6,32,1e-06,0.9076666831970215,0.24476733803749084,0.8090000152587891,0.4763098359107971
0.6,64,False,0.9043333530426025,0.2615049481391907,0.8180000185966492,0.4518090784549713
0.6,64,1,0.5,0.6931646466255188,0.5,0.6931567788124084
0.6,64,0.5,0.4933333396911621,0.6931746602058411,0.5,0.6931523084640503
0.6,64,0.1,0.5,0.6931605339050293,0.5,0.6931477785110474
0.6,64,0.01,0.48399999737739563,0.6931604743003845,0.5,0.6931477785110474
0.6,64,0.001,0.8216666579246521,0.46763747930526733,0.7940000295639038,0.5151152610778809
0.6,64,0.0001,0.9116666913032532,0.2893407642841339,0.8209999799728394,0.4987791180610657
0.6,64,1e-05,0.49799999594688416,0.6931714415550232,0.5,0.69315105676651
0.6,64,1e-06,0.9403333067893982,0.17017295956611633,0.8199999928474426,0.5416375398635864
0.7,False,False,0.9176666736602783,0.2167111337184906,0.8259999752044678,0.48535919189453125
0.7,False,1,0.5,0.69319748878479,0.5,0.6931620240211487
0.7,False,0.5,0.5,0.6931582689285278,0.5,0.6931536197662354
0.7,False,0.1,0.5,0.6931535601615906,0.5,0.6931486129760742
0.7,False,0.01,0.5,0.6931765079498291,0.5,0.6931535601615906
0.7,False,0.001,0.8403333425521851,0.43739140033721924,0.8080000281333923,0.5155364274978638
0.7,False,0.0001,0.5,0.6931548118591309,0.5,0.6931475400924683
0.7,False,1e-05,0.9223333597183228,0.20601914823055267,0.8050000071525574,0.5507489442825317
0.7,False,1e-06,0.9236666560173035,0.1937541365623474,0.8169999718666077,0.4731891453266144
0.7,2,False,0.9179999828338623,0.20116035640239716,0.8199999928474426,0.48743143677711487
0.7,2,1,0.4880000054836273,0.6931636333465576,0.5,0.6931575536727905
0.7,2,0.5,0.47999998927116394,0.6931889057159424,0.5,0.6931524872779846
0.7,2,0.1,0.4873333275318146,0.6931719779968262,0.5,0.6931475400924683
0.7,2,0.01,0.5,0.6931785345077515,0.5,0.6931540966033936
0.7,2,0.001,0.8083333373069763,0.4992605745792389,0.8100000023841858,0.5028585195541382
0.7,2,0.0001,0.9013333320617676,0.3127608299255371,0.8220000267028809,0.4833623170852661
0.7,2,1e-05,0.902999997138977,0.25370991230010986,0.8140000104904175,0.47167328000068665
0.7,2,1e-06,0.875,0.3085172176361084,0.8080000281333923,0.4629456698894501
0.7,4,False,0.8316666483879089,0.4015277624130249,0.7789999842643738,0.506332516670227
0.7,4,1,0.4806666672229767,0.6931595802307129,0.5,0.6931562423706055
0.7,4,0.5,0.5,0.6931620240211487,0.5,0.6931536793708801
0.7,4,0.1,0.5,0.6931506395339966,0.5,0.6931484937667847
0.7,4,0.01,0.49266666173934937,0.6931687593460083,0.5,0.6931473612785339
0.7,4,0.001,0.7960000038146973,0.5180187821388245,0.7889999747276306,0.5250470638275146
0.7,4,0.0001,0.8740000128746033,0.359590619802475,0.8289999961853027,0.47711700201034546
0.7,4,1e-05,0.8849999904632568,0.28278976678848267,0.8199999928474426,0.4635678827762604
0.7,4,1e-06,0.8736666440963745,0.2975717782974243,0.824999988079071,0.4175490736961365
0.7,8,False,0.8706666827201843,0.31252166628837585,0.8190000057220459,0.4579561948776245
0.7,8,1,0.4860000014305115,0.6931650638580322,0.5,0.6931572556495667
0.7,8,0.5,0.5,0.6931537389755249,0.5,0.6931514143943787
0.7,8,0.1,0.5,0.6931531429290771,0.5,0.6931483149528503
0.7,8,0.01,0.4946666657924652,0.6931771039962769,0.5,0.6931511163711548
0.7,8,0.001,0.8339999914169312,0.45181840658187866,0.8140000104904175,0.4996509253978729
0.7,8,0.0001,0.8799999952316284,0.33258354663848877,0.8140000104904175,0.5149790644645691
0.7,8,1e-05,0.9079999923706055,0.25656449794769287,0.8320000171661377,0.4477599561214447
0.7,8,1e-06,0.8769999742507935,0.3142281472682953,0.8299999833106995,0.44268324971199036
0.7,16,False,0.8956666588783264,0.2659754455089569,0.8379999995231628,0.4109858572483063
0.7,16,1,0.492000013589859,0.6931729912757874,0.5,0.693159282207489
0.7,16,0.5,0.4886666536331177,0.6931573748588562,0.5,0.6931520700454712
0.7,16,0.1,0.4893333315849304,0.6931709051132202,0.5,0.6931473612785339
0.7,16,0.01,0.5,0.6931499242782593,0.5,0.6931474208831787
0.7,16,0.001,0.8256666660308838,0.46464163064956665,0.8080000281333923,0.5061758160591125
0.7,16,0.0001,0.8296666741371155,0.40679237246513367,0.8090000152587891,0.4699414074420929
0.7,16,1e-05,0.9026666879653931,0.24734370410442352,0.8230000138282776,0.4993886649608612
0.7,16,1e-06,0.8993333578109741,0.25750166177749634,0.8230000138282776,0.42695462703704834
0.7,32,False,0.5,0.6931559443473816,0.5,0.6931484937667847
0.7,32,1,0.48266667127609253,0.6931673884391785,0.5,0.693159282207489
0.7,32,0.5,0.4886666536331177,0.6931588649749756,0.5,0.6931526064872742
0.7,32,0.1,0.5,0.6931599974632263,0.5,0.6931493878364563
0.7,32,0.01,0.5,0.6931506991386414,0.5,0.6931473016738892
0.7,32,0.001,0.8209999799728394,0.47724178433418274,0.7910000085830688,0.518617570400238
0.7,32,0.0001,0.8273333311080933,0.4339453876018524,0.8199999928474426,0.47675931453704834
0.7,32,1e-05,0.8920000195503235,0.2837583124637604,0.8230000138282776,0.44877001643180847
0.7,32,1e-06,0.9023333191871643,0.2572086751461029,0.8349999785423279,0.42631733417510986
0.7,64,False,0.5,0.6931719779968262,0.5,0.6931476593017578
0.7,64,1,0.4973333477973938,0.693166196346283,0.5,0.6931598782539368
0.7,64,0.5,0.492000013589859,0.6931619644165039,0.5,0.6931527853012085
0.7,64,0.1,0.5,0.6931802034378052,0.5,0.6931502819061279
0.7,64,0.01,0.5,0.6931706666946411,0.5,0.6931481957435608
0.7,64,0.001,0.8119999766349792,0.5049859881401062,0.7839999794960022,0.5207564234733582
0.7,64,0.0001,0.8836666941642761,0.3440648317337036,0.8209999799728394,0.4802400469779968
0.7,64,1e-05,0.8986666798591614,0.27816250920295715,0.7910000085830688,0.5042904615402222
0.7,64,1e-06,0.9010000228881836,0.24697758257389069,0.8270000219345093,0.43103131651878357
0.8,False,False,0.8703333139419556,0.3139868676662445,0.8230000138282776,0.4496212303638458
0.8,False,1,0.5,0.693173348903656,0.5,0.6931728720664978
0.8,False,0.5,0.5,0.6931624412536621,0.5,0.6931542754173279
0.8,False,0.1,0.5,0.6931542158126831,0.5,0.6931481957435608
0.8,False,0.01,0.7446666955947876,0.6207505464553833,0.7559999823570251,0.628108561038971
0.8,False,0.001,0.49533334374427795,0.6931514739990234,0.5,0.6931474208831787
0.8,False,0.0001,0.8519999980926514,0.3993522524833679,0.8140000104904175,0.49155527353286743
0.8,False,1e-05,0.8693333268165588,0.32541945576667786,0.8209999799728394,0.43912169337272644
0.8,False,1e-06,0.862666666507721,0.33397403359413147,0.8270000219345093,0.4249972105026245
0.8,2,False,0.8613333106040955,0.32385048270225525,0.8289999961853027,0.4097171425819397
0.8,2,1,0.5,0.6931673288345337,0.5,0.6931577324867249
0.8,2,0.5,0.4833333194255829,0.6931753754615784,0.5,0.6931509375572205
0.8,2,0.1,0.5,0.6931517720222473,0.5,0.6931489109992981
0.8,2,0.01,0.4880000054836273,0.6931620240211487,0.5,0.6931473016738892
0.8,2,0.001,0.7693333625793457,0.5393982529640198,0.7739999890327454,0.5360060334205627
0.8,2,0.0001,0.8196666836738586,0.4639160633087158,0.8009999990463257,0.4969179630279541
0.8,2,1e-05,0.8489999771118164,0.3595532178878784,0.8220000267028809,0.4354274570941925
0.8,2,1e-06,0.8256666660308838,0.4069860577583313,0.8209999799728394,0.4348311126232147
0.8,4,False,0.8356666564941406,0.37891924381256104,0.8130000233650208,0.4437319338321686
0.8,4,1,0.5,0.6932001709938049,0.5,0.693157970905304
0.8,4,0.5,0.4880000054836273,0.6931731700897217,0.5,0.6931530237197876
0.8,4,0.1,0.4880000054836273,0.6931596398353577,0.5,0.6931477189064026
0.8,4,0.01,0.5,0.6931533217430115,0.5,0.6931499242782593
0.8,4,0.001,0.7863333225250244,0.5289512276649475,0.8069999814033508,0.5239498615264893
0.8,4,0.0001,0.8176666498184204,0.44252267479896545,0.7940000295639038,0.49725043773651123
0.8,4,1e-05,0.8486666679382324,0.3664892613887787,0.8199999928474426,0.4301418364048004
0.8,4,1e-06,0.8476666808128357,0.33475884795188904,0.8220000267028809,0.430328905582428
0.8,8,False,0.8693333268165588,0.30262744426727295,0.8149999976158142,0.4535272419452667
0.8,8,1,0.4873333275318146,0.6931963562965393,0.5,0.6931620836257935
0.8,8,0.5,0.5,0.6931784749031067,0.5,0.6931537389755249
0.8,8,0.1,0.5,0.6931557655334473,0.5,0.6931489706039429
0.8,8,0.01,0.503333330154419,0.6931569576263428,0.5,0.6931478381156921
0.8,8,0.001,0.49133333563804626,0.6931555867195129,0.5,0.6931474804878235
0.8,8,0.0001,0.8489999771118164,0.4105207920074463,0.8119999766349792,0.4847294092178345
0.8,8,1e-05,0.8346666693687439,0.3948195278644562,0.8090000152587891,0.4445021152496338
0.8,8,1e-06,0.8053333163261414,0.44137370586395264,0.7889999747276306,0.46722981333732605
0.8,16,False,0.8393333554267883,0.3595215380191803,0.8220000267028809,0.4238266944885254
0.8,16,1,0.48266667127609253,0.6931774616241455,0.5,0.6931589841842651
0.8,16,0.5,0.5,0.6931560635566711,0.5,0.6931536793708801
0.8,16,0.1,0.5,0.6931542754173279,0.5,0.6931478977203369
0.8,16,0.01,0.4946666657924652,0.6931686401367188,0.5,0.6931473016738892
0.8,16,0.001,0.7616666555404663,0.5544295310974121,0.7850000262260437,0.5332431197166443
0.8,16,0.0001,0.8486666679382324,0.4064120352268219,0.8259999752044678,0.47066444158554077
0.8,16,1e-05,0.8306666612625122,0.3958500623703003,0.8270000219345093,0.4200880527496338
0.8,16,1e-06,0.8706666827201843,0.30807599425315857,0.8109999895095825,0.4392636716365814
0.8,32,False,0.8450000286102295,0.34135228395462036,0.8169999718666077,0.42822277545928955
0.8,32,1,0.5,0.6931617259979248,0.5,0.6931582689285278
0.8,32,0.5,0.5,0.6931607127189636,0.5,0.6931527256965637
0.8,32,0.1,0.5,0.6931537985801697,0.5,0.693148136138916
0.8,32,0.01,0.5,0.6931639909744263,0.5,0.6931501030921936
0.8,32,0.001,0.7703333497047424,0.5375696420669556,0.7879999876022339,0.5199166536331177
0.8,32,0.0001,0.8069999814033508,0.47169047594070435,0.7990000247955322,0.5126412510871887
0.8,32,1e-05,0.828000009059906,0.40551838278770447,0.8240000009536743,0.4340570271015167
0.8,32,1e-06,0.8370000123977661,0.3825111389160156,0.8180000185966492,0.43229055404663086
0.8,64,False,0.8083333373069763,0.42979657649993896,0.8029999732971191,0.44837242364883423
0.8,64,1,0.5,0.6931673288345337,0.5,0.6931580305099487
0.8,64,0.5,0.5,0.6931586861610413,0.5,0.6931509971618652
0.8,64,0.1,0.4873333275318146,0.6931548118591309,0.5,0.6931473612785339
0.8,64,0.01,0.4946666657924652,0.6931651830673218,0.5,0.6931482553482056
0.8,64,0.001,0.781333327293396,0.5233160853385925,0.7889999747276306,0.514539361000061
0.8,64,0.0001,0.8450000286102295,0.4014151692390442,0.8180000185966492,0.483079195022583
0.8,64,1e-05,0.49000000953674316,0.6931633353233337,0.5,0.693147599697113
0.8,64,1e-06,0.8603333234786987,0.3246590197086334,0.8379999995231628,0.4051343500614166
0.9,False,False,0.7823333144187927,0.45616263151168823,0.7950000166893005,0.45879408717155457
0.9,False,1,0.48399999737739563,0.6931736469268799,0.5,0.69316166639328
0.9,False,0.5,0.5,0.6931736469268799,0.5,0.6931594014167786
0.9,False,0.1,0.4866666793823242,0.6931585073471069,0.5,0.693148136138916
0.9,False,0.01,0.7333333492279053,0.6349761486053467,0.7419999837875366,0.6215923428535461
0.9,False,0.001,0.492000013589859,0.6931590437889099,0.5,0.6931474208831787
0.9,False,0.0001,0.781333327293396,0.5094903111457825,0.7910000085830688,0.49976885318756104
0.9,False,1e-05,0.777999997138977,0.4852464199066162,0.8069999814033508,0.4792494475841522
0.9,False,1e-06,0.7839999794960022,0.4611813426017761,0.8069999814033508,0.4599185883998871
0.9,2,False,0.7599999904632568,0.5151054859161377,0.7900000214576721,0.481160044670105
0.9,2,1,0.5,0.6931651830673218,0.5,0.6931582689285278
0.9,2,0.5,0.5,0.6931703090667725,0.5,0.6931512355804443
0.9,2,0.1,0.4933333396911621,0.693179190158844,0.5,0.6931480765342712
0.9,2,0.01,0.5,0.6931681036949158,0.5,0.6931496858596802
0.9,2,0.001,0.734666645526886,0.570426344871521,0.7760000228881836,0.5321346521377563
0.9,2,0.0001,0.753000020980835,0.5475896000862122,0.7950000166893005,0.5039814114570618
0.9,2,1e-05,0.7536666393280029,0.5354887247085571,0.7749999761581421,0.5068821907043457
0.9,2,1e-06,0.7706666588783264,0.48290836811065674,0.7889999747276306,0.47524869441986084
0.9,4,False,0.7543333172798157,0.4986904561519623,0.781000018119812,0.47751420736312866
0.9,4,1,0.49133333563804626,0.6931694149971008,0.5,0.6931602358818054
0.9,4,0.5,0.5,0.6931602954864502,0.5,0.6931515336036682
0.9,4,0.1,0.4880000054836273,0.6931533813476562,0.5,0.6931478977203369
0.9,4,0.01,0.5,0.693153977394104,0.5,0.6931474208831787
0.9,4,0.001,0.7473333477973938,0.5588971972465515,0.7639999985694885,0.5463231205940247
0.9,4,0.0001,0.7239999771118164,0.5766299366950989,0.765999972820282,0.551326334476471
0.9,4,1e-05,0.7680000066757202,0.5032681822776794,0.7889999747276306,0.47698304057121277
0.9,4,1e-06,0.7680000066757202,0.4768203794956207,0.7940000295639038,0.45454299449920654
0.9,8,False,0.7456666827201843,0.5108808875083923,0.7749999761581421,0.480095773935318
0.9,8,1,0.5,0.6931726336479187,0.5,0.6931568384170532
0.9,8,0.5,0.49000000953674316,0.6931594014167786,0.5,0.6931514739990234
0.9,8,0.1,0.5,0.6931653618812561,0.5,0.6931488513946533
0.9,8,0.01,0.7173333168029785,0.6676318645477295,0.7519999742507935,0.6443583369255066
0.9,8,0.001,0.7333333492279053,0.5909061431884766,0.781000018119812,0.5512624979019165
0.9,8,0.0001,0.7546666860580444,0.5415419340133667,0.7960000038146973,0.5075083374977112
0.9,8,1e-05,0.765666663646698,0.5045702457427979,0.8019999861717224,0.4748615324497223
0.9,8,1e-06,0.7666666507720947,0.4714415669441223,0.7990000247955322,0.45803436636924744
0.9,16,False,0.75,0.5178576111793518,0.7559999823570251,0.49121376872062683
0.9,16,1,0.4886666536331177,0.6931682825088501,0.5,0.6931596994400024
0.9,16,0.5,0.4946666657924652,0.6931581497192383,0.5,0.6931521892547607
0.9,16,0.1,0.5,0.6931548118591309,0.5,0.6931477189064026
0.9,16,0.01,0.4906666576862335,0.6931947469711304,0.5,0.6931517720222473
0.9,16,0.001,0.7490000128746033,0.5600776672363281,0.7820000052452087,0.521037220954895
0.9,16,0.0001,0.7566666603088379,0.5368409156799316,0.7910000085830688,0.5027781128883362
0.9,16,1e-05,0.7680000066757202,0.4999963045120239,0.7979999780654907,0.4854384660720825
0.9,16,1e-06,0.7456666827201843,0.5160154700279236,0.7639999985694885,0.49305689334869385
0.9,32,False,0.7566666603088379,0.5086939334869385,0.7879999876022339,0.49397405982017517
0.9,32,1,0.5,0.6931707262992859,0.5,0.6931559443473816
0.9,32,0.5,0.49266666173934937,0.6931657195091248,0.5,0.6931536793708801
0.9,32,0.1,0.4873333275318146,0.693152666091919,0.5,0.6931471228599548
0.9,32,0.01,0.7129999995231628,0.6518348455429077,0.7549999952316284,0.6305030584335327
0.9,32,0.001,0.7293333411216736,0.5796290040016174,0.7710000276565552,0.5486738681793213
0.9,32,0.0001,0.5,0.6931537389755249,0.5,0.693148136138916
0.9,32,1e-05,0.7256666421890259,0.562593400478363,0.7730000019073486,0.5331667065620422
0.9,32,1e-06,0.7423333525657654,0.5052422881126404,0.7870000004768372,0.4715786576271057
0.9,64,False,0.753333330154419,0.5130636692047119,0.7919999957084656,0.48983272910118103
0.9,64,1,0.4860000014305115,0.6931729316711426,0.5,0.6931577324867249
0.9,64,0.5,0.5,0.6931605339050293,0.5,0.6931515336036682
0.9,64,0.1,0.4793333411216736,0.6931522488594055,0.5,0.6931472420692444
0.9,64,0.01,0.7113333344459534,0.6565016508102417,0.75,0.6399550437927246
0.9,64,0.001,0.7393333315849304,0.5843046307563782,0.7559999823570251,0.5628607869148254
0.9,64,0.0001,0.4946666657924652,0.6931564807891846,0.5,0.6931476593017578
0.9,64,1e-05,0.7606666684150696,0.4993896782398224,0.7960000038146973,0.47691139578819275
0.9,64,1e-06,0.7426666617393494,0.5124468803405762,0.7760000228881836,0.48403000831604004
